Invoice ID,Branch,Region,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Month,Payment,cogs,gross margin percentage,gross income,Rating
427-45-9297,B,West,Mumbai,Member,Male,Home and lifestyle,40.73,7,14.26,299.37,03-12-2019,11.01.00 AM,December,Ewallet,285.11,4.76,13.57,5.4
807-34-3742,A,North,Delhi,Normal,Female,Fashion accessories,52.38,1,2.62,55,03-01-2019,7.44.00 PM,January,Cash,52.38,4.76,2.49,5.8
288-62-1085,A,North,Delhi,Member,Female,Fashion accessories,38.54,5,9.64,202.34,01-09-2019,1.34.00 PM,September,Ewallet,192.7,4.76,9.17,5.6
670-71-7306,B,West,Mumbai,Normal,Female,Sports and travel,44.63,6,13.39,281.17,01-02-2019,8.08.00 PM,February,Credit card,267.78,4.76,12.75,5.1
660-29-7083,C,South,Banglore,Normal,Female,Electronic accessories,55.87,10,27.94,586.64,01-01-2019,3.01.00 PM,January,Cash,558.7,4.76,26.59,5.8
271-77-8740,C,South,Banglore,Member,Male,Sports and travel,29.22,6,8.77,184.09,01-01-2019,11.40.00 AM,January,Ewallet,175.32,4.76,8.35,5
497-36-0989,A,North,Delhi,Normal,Female,Fashion accessories,51.94,3,7.79,163.61,02-01-2019,3.21.00 PM,January,Cash,155.82,4.76,7.42,7.9
291-59-1384,B,West,Mumbai,Normal,Female,Electronic accessories,60.3,1,3.02,63.32,02-01-2019,5.38.00 PM,January,Cash,60.3,4.76,2.87,6
860-73-6466,A,North,Delhi,Member,Male,Sports and travel,39.47,2,3.95,82.89,03-02-2019,4.16.00 PM,February,Credit card,78.94,4.76,3.76,5
549-23-9016,C,South,Banglore,Member,Male,Food and beverages,14.87,2,1.49,31.23,02-01-2019,6.15.00 PM,January,Credit card,29.74,4.76,1.42,8.9
896-34-0956,A,North,Delhi,Normal,Female,Fashion accessories,21.32,1,1.07,22.39,01-01-2019,12.43.00 PM,January,Cash,21.32,4.76,1.01,5.9
804-38-3935,A,North,Delhi,Member,Female,Electronic accessories,93.78,3,14.07,295.41,01-01-2019,11.32.00 AM,January,Credit card,281.34,4.76,13.39,5.9
585-90-0249,A,North,Delhi,Member,Female,Electronic accessories,73.26,1,3.66,76.92,01-01-2019,6.08.00 PM,January,Ewallet,73.26,4.76,3.49,9.7
862-29-5914,C,South,Banglore,Normal,Male,Sports and travel,22.38,1,1.12,23.5,01-01-2019,5.08.00 PM,January,Credit card,22.38,4.76,1.07,8.6
845-94-6841,C,South,Banglore,Member,Male,Food and beverages,72.88,9,32.8,688.72,01-08-2019,7.38.00 PM,August,Cash,655.92,4.76,31.22,4
125-45-2293,A,North,Delhi,Normal,Male,Fashion accessories,99.1,6,29.73,624.33,01-01-2019,1.11.00 PM,January,Cash,594.6,4.76,28.3,4.2
843-73-4724,A,North,Delhi,Normal,Female,Fashion accessories,74.1,1,3.71,77.81,01-01-2019,11.05.00 AM,January,Cash,74.1,4.76,3.53,9.2
409-33-9708,A,North,Delhi,Normal,Male,Fashion accessories,98.48,2,9.85,206.81,02-01-2019,10.12.00 AM,January,Ewallet,196.96,4.76,9.38,9.2
658-66-3967,C,South,Banglore,Normal,Female,Health and beauty,53.19,7,18.62,390.95,01-01-2019,3.42.00 PM,January,Ewallet,372.33,4.76,17.72,5
866-70-2814,B,West,Mumbai,Normal,Male,Electronic accessories,52.79,10,26.4,554.3,02-01-2019,11.58.00 AM,January,Ewallet,527.9,4.76,25.13,10
160-22-2687,A,North,Delhi,Member,Male,Health and beauty,95.95,5,23.99,503.74,01-01-2019,2.21.00 PM,January,Ewallet,479.75,4.76,22.84,8.8
895-03-6665,B,West,Mumbai,Normal,Male,Fashion accessories,36.51,9,16.43,345.02,02-01-2019,10.52.00 AM,January,Cash,328.59,4.76,15.64,4.2
770-42-8960,B,West,Mumbai,Normal,Female,Food and beverages,21.12,8,8.45,177.41,01-01-2019,7.31.00 PM,January,Cash,168.96,4.76,8.04,6.3
748-45-2862,A,North,Delhi,Member,Male,Home and lifestyle,28.31,4,5.66,118.9,03-07-2019,6.35.00 PM,July,Cash,113.24,4.76,5.39,8.2
234-36-2483,B,West,Mumbai,Normal,Female,Health and beauty,57.59,6,17.28,362.82,02-01-2019,1.51.00 PM,January,Cash,345.54,4.76,16.45,5.1
316-66-3011,A,North,Delhi,Member,Male,Food and beverages,47.63,9,21.43,450.1,01-01-2019,12.35.00 PM,January,Cash,428.67,4.76,20.4,5
848-95-6252,C,South,Banglore,Member,Male,Home and lifestyle,86.27,1,4.31,90.58,02-01-2019,1.24.00 PM,January,Ewallet,86.27,4.76,4.11,7
840-76-5966,A,North,Delhi,Member,Female,Sports and travel,12.76,2,1.28,26.8,01-08-2019,6.06.00 PM,August,Ewallet,25.52,4.76,1.21,7.8
152-03-4217,B,West,Mumbai,Normal,Male,Home and lifestyle,11.28,9,5.08,106.6,03-01-2019,11.55.00 AM,January,Credit card,101.52,4.76,4.83,4.3
533-66-5566,B,West,Mumbai,Normal,Male,Home and lifestyle,51.07,7,17.87,375.36,01-12-2019,11.42.00 AM,December,Cash,357.49,4.76,17.02,7
124-31-1458,A,North,Delhi,Member,Male,Electronic accessories,79.59,3,11.94,250.71,01-08-2019,2.30.00 PM,August,Cash,238.77,4.76,11.37,6.6
176-78-1170,C,South,Banglore,Member,Female,Health and beauty,33.81,3,5.07,106.5,01-01-2019,3.11.00 PM,January,Ewallet,101.43,4.76,4.83,7.3
361-59-0574,B,West,Mumbai,Member,Female,Sports and travel,90.53,8,36.21,760.45,03-01-2019,2.48.00 PM,January,Credit card,724.24,4.76,34.47,6.5
101-81-4070,C,South,Banglore,Member,Male,Health and beauty,62.82,2,6.28,131.92,01-01-2019,12.36.00 PM,January,Ewallet,125.64,4.76,5.98,4.9
631-34-1880,C,South,Banglore,Member,Female,Food and beverages,24.31,3,3.65,76.58,01-08-2019,7.09.00 PM,August,Credit card,72.93,4.76,3.47,4.3
852-82-2749,A,North,Delhi,Normal,Female,Sports and travel,64.59,4,12.92,271.28,01-06-2019,1.35.00 PM,June,Ewallet,258.36,4.76,12.3,9.3
873-14-6353,A,North,Delhi,Member,Female,Food and beverages,24.82,7,8.69,182.43,02-01-2019,10.33.00 AM,January,Credit card,173.74,4.76,8.27,7.1
584-66-4073,C,South,Banglore,Normal,Female,Fashion accessories,56.5,1,2.83,59.33,03-01-2019,3.45.00 PM,January,Ewallet,56.5,4.76,2.69,9.6
544-55-9589,B,West,Mumbai,Member,Male,Electronic accessories,21.43,10,10.72,225.02,01-01-2019,11.51.00 AM,January,Cash,214.3,4.76,10.2,6.2
166-19-2553,A,North,Delhi,Member,Female,Sports and travel,89.06,6,26.72,561.08,01-01-2019,5.26.00 PM,January,Cash,534.36,4.76,25.44,9.9
737-88-5876,A,North,Delhi,Member,Female,Home and lifestyle,23.29,4,4.66,97.82,03-01-2019,11.52.00 AM,January,Credit card,93.16,4.76,4.43,5.9
154-87-7367,C,South,Banglore,Normal,Female,Home and lifestyle,65.26,8,26.1,548.18,03-01-2019,2.04.00 PM,January,Ewallet,522.08,4.76,24.85,6.3
885-56-0389,C,South,Banglore,Member,Female,Fashion accessories,52.35,1,2.62,54.97,02-12-2019,5.49.00 PM,December,Cash,52.35,4.76,2.49,4
608-05-3804,B,West,Mumbai,Member,Female,Electronic accessories,39.75,1,1.99,41.74,02-01-2019,8.19.00 PM,January,Cash,39.75,4.76,1.89,6.1
448-61-3783,A,North,Delhi,Normal,Male,Electronic accessories,90.02,8,36.01,756.17,03-01-2019,4.08.00 PM,January,Credit card,720.16,4.76,34.28,4.5
761-49-0439,B,West,Mumbai,Member,Male,Electronic accessories,12.1,8,4.84,101.64,01-01-2019,10.17.00 AM,January,Ewallet,96.8,4.76,4.61,8.6
490-95-0021,B,West,Mumbai,Member,Male,Food and beverages,33.21,10,16.61,348.71,01-08-2019,2.25.00 PM,August,Ewallet,332.1,4.76,15.81,6
115-38-7388,C,South,Banglore,Member,Male,Fashion accessories,10.18,8,4.07,85.51,03-01-2019,12.51.00 PM,January,Credit card,81.44,4.76,3.88,9.5
311-13-6971,B,West,Mumbai,Member,Female,Sports and travel,31.99,10,16,335.9,02-01-2019,3.18.00 PM,January,Credit card,319.9,4.76,15.23,9.9
291-55-6563,A,North,Delhi,Member,Male,Home and lifestyle,34.42,6,10.33,216.85,03-01-2019,12.45.00 PM,January,Ewallet,206.52,4.76,9.83,7.5
548-48-3156,A,North,Delhi,Member,Male,Food and beverages,83.34,2,8.33,175.01,03-01-2019,1.37.00 PM,January,Cash,166.68,4.76,7.93,7.6
460-93-5834,A,North,Delhi,Normal,Female,Sports and travel,45.58,7,15.95,335.01,01-01-2019,10.03.00 AM,January,Cash,319.06,4.76,15.19,5
325-89-4209,A,North,Delhi,Member,Female,Food and beverages,87.9,1,4.4,92.3,02-05-2019,7.42.00 PM,May,Ewallet,87.9,4.76,4.18,6.7
884-80-6021,A,North,Delhi,Member,Male,Electronic accessories,73.47,10,36.74,771.44,03-01-2019,1.14.00 PM,January,Ewallet,734.7,4.76,34.97,9.5
137-74-8729,C,South,Banglore,Normal,Male,Fashion accessories,12.19,8,4.88,102.4,03-01-2019,12.47.00 PM,January,Ewallet,97.52,4.76,4.64,6.8
880-46-5796,A,North,Delhi,Member,Female,Sports and travel,76.92,10,38.46,807.66,03-01-2019,7.53.00 PM,January,Ewallet,769.2,4.76,36.61,5.6
389-70-2397,C,South,Banglore,Normal,Male,Health and beauty,83.66,5,20.92,439.22,02-01-2019,10.26.00 AM,January,Cash,418.3,4.76,19.91,7.2
114-35-5271,B,West,Mumbai,Normal,Male,Electronic accessories,57.91,8,23.16,486.44,02-07-2019,3.06.00 PM,July,Cash,463.28,4.76,22.05,8.1
607-76-6216,C,South,Banglore,Member,Male,Fashion accessories,92.49,5,23.12,485.57,03-02-2019,4.35.00 PM,February,Credit card,462.45,4.76,22.01,8.6
715-20-1673,B,West,Mumbai,Normal,Female,Electronic accessories,28.38,5,7.1,149,03-06-2019,8.57.00 PM,June,Cash,141.9,4.76,6.75,9.4
811-35-1094,B,West,Mumbai,Member,Female,Electronic accessories,50.45,6,15.14,317.84,02-06-2019,3.16.00 PM,June,Credit card,302.7,4.76,14.41,8.9
699-88-1972,B,West,Mumbai,Normal,Female,Health and beauty,99.16,8,39.66,832.94,01-01-2019,5.47.00 PM,January,Credit card,793.28,4.76,37.76,4.2
781-84-8059,C,South,Banglore,Normal,Female,Fashion accessories,60.74,7,21.26,446.44,01-01-2019,4.23.00 PM,January,Ewallet,425.18,4.76,20.24,5
409-49-6995,C,South,Banglore,Member,Male,Food and beverages,47.27,6,14.18,297.8,02-05-2019,10.17.00 AM,May,Cash,283.62,4.76,13.5,8.8
725-54-0677,C,South,Banglore,Member,Female,Health and beauty,85.6,7,29.96,629.16,03-02-2019,1.50.00 PM,February,Cash,599.2,4.76,28.52,5.3
146-09-5432,A,North,Delhi,Member,Female,Food and beverages,35.04,9,15.77,331.13,02-09-2019,7.17.00 PM,September,Ewallet,315.36,4.76,15.01,4.6
377-79-7592,C,South,Banglore,Member,Male,Electronic accessories,44.84,9,20.18,423.74,01-01-2019,2.00.00 PM,January,Credit card,403.56,4.76,19.21,7.5
509-10-0516,B,West,Mumbai,Normal,Female,Home and lifestyle,45.97,4,9.19,193.07,02-09-2019,12.02.00 PM,September,Ewallet,183.88,4.76,8.75,5.1
595-94-9924,A,North,Delhi,Member,Male,Health and beauty,27.73,5,6.93,145.58,03-01-2019,8.21.00 PM,January,Credit card,138.65,4.76,6.6,4.2
865-41-9075,A,North,Delhi,Normal,Female,Food and beverages,11.53,7,4.04,84.75,01-01-2019,5.35.00 PM,January,Cash,80.71,4.76,3.84,8.1
545-07-8534,C,South,Banglore,Normal,Male,Health and beauty,58.32,2,5.83,122.47,02-01-2019,12.42.00 PM,January,Ewallet,116.64,4.76,5.55,6
118-62-1812,C,South,Banglore,Member,Male,Home and lifestyle,78.38,4,15.68,329.2,03-01-2019,5.56.00 PM,January,Cash,313.52,4.76,14.92,7.9
450-42-3339,C,South,Banglore,Normal,Female,Health and beauty,84.61,10,42.31,888.41,02-09-2019,6.58.00 PM,September,Credit card,846.1,4.76,40.27,8.8
851-98-3555,B,West,Mumbai,Normal,Male,Health and beauty,82.88,5,20.72,435.12,03-01-2019,2.08.00 PM,January,Credit card,414.4,4.76,19.73,6.6
186-71-5196,A,North,Delhi,Member,Male,Food and beverages,79.54,2,7.95,167.03,03-01-2019,4.30.00 PM,January,Ewallet,159.08,4.76,7.57,6.2
624-01-8356,B,West,Mumbai,Normal,Male,Home and lifestyle,49.01,10,24.51,514.61,01-01-2019,10.44.00 AM,January,Credit card,490.1,4.76,23.33,4.2
313-66-9943,B,West,Mumbai,Member,Male,Food and beverages,29.15,3,4.37,91.82,03-01-2019,8.29.00 PM,January,Credit card,87.45,4.76,4.16,7.3
151-27-8496,C,South,Banglore,Normal,Male,Electronic accessories,56.13,4,11.23,235.75,01-01-2019,11.43.00 AM,January,Ewallet,224.52,4.76,10.69,8.6
453-33-6436,A,North,Delhi,Normal,Male,Home and lifestyle,93.12,8,37.25,782.21,02-07-2019,10.09.00 AM,July,Cash,744.96,4.76,35.46,6.8
522-57-8364,A,North,Delhi,Member,Female,Fashion accessories,51.34,8,20.54,431.26,01-01-2019,10.00.00 AM,January,Ewallet,410.72,4.76,19.55,7.6
459-45-2396,A,North,Delhi,Member,Male,Food and beverages,99.6,3,14.94,313.74,02-01-2019,6.45.00 PM,January,Cash,298.8,4.76,14.22,5.8
717-96-4189,C,South,Banglore,Normal,Male,Electronic accessories,35.49,6,10.65,223.59,02-02-2019,12.40.00 PM,February,Cash,212.94,4.76,10.14,4.1
722-13-2115,C,South,Banglore,Member,Female,Sports and travel,42.85,1,2.14,44.99,03-01-2019,3.36.00 PM,January,Credit card,42.85,4.76,2.04,9.3
749-81-8133,A,North,Delhi,Normal,Male,Fashion accessories,94.67,4,18.93,397.61,03-11-2019,12.04.00 PM,November,Cash,378.68,4.76,18.03,6.8
777-67-2495,B,West,Mumbai,Normal,Female,Home and lifestyle,68.97,3,10.35,217.26,02-01-2019,11.26.00 AM,January,Ewallet,206.91,4.76,9.85,8.7
636-98-3364,B,West,Mumbai,Member,Male,Electronic accessories,26.26,3,3.94,82.72,03-02-2019,12.36.00 PM,February,Ewallet,78.78,4.76,3.75,6.3
246-55-6923,C,South,Banglore,Member,Male,Home and lifestyle,35.79,9,16.11,338.22,03-10-2019,3.06.00 PM,October,Credit card,322.11,4.76,15.33,5.1
181-82-6255,B,West,Mumbai,Normal,Male,Home and lifestyle,16.37,6,4.91,103.13,02-08-2019,10.58.00 AM,August,Cash,98.22,4.76,4.68,7
838-02-1821,C,South,Banglore,Member,Male,Home and lifestyle,12.73,2,1.27,26.73,02-01-2019,12.10.00 PM,January,Credit card,25.46,4.76,1.21,5.2
887-42-0517,C,South,Banglore,Normal,Male,Sports and travel,83.14,7,29.1,611.08,01-10-2019,10.31.00 AM,October,Credit card,581.98,4.76,27.7,6.6
457-12-0244,C,South,Banglore,Member,Male,Sports and travel,35.22,6,10.57,221.89,03-01-2019,1.49.00 PM,January,Ewallet,211.32,4.76,10.06,6.5
226-34-0034,B,West,Mumbai,Normal,Male,Electronic accessories,13.78,4,2.76,57.88,01-10-2019,11.10.00 AM,October,Ewallet,55.12,4.76,2.62,9
321-49-7382,B,West,Mumbai,Member,Female,Sports and travel,88.31,1,4.42,92.73,02-01-2019,5.38.00 PM,January,Credit card,88.31,4.76,4.2,5.2
397-25-8725,A,North,Delhi,Member,Male,Health and beauty,39.62,9,17.83,374.41,01-01-2019,5.54.00 PM,January,Credit card,356.58,4.76,16.97,6.8
431-66-2305,B,West,Mumbai,Normal,Male,Electronic accessories,88.25,9,39.71,833.96,02-01-2019,8.51.00 PM,January,Credit card,794.25,4.76,37.81,7.6
825-94-5922,B,West,Mumbai,Normal,Female,Sports and travel,25.31,2,2.53,53.15,03-02-2019,7.26.00 PM,February,Ewallet,50.62,4.76,2.41,7.2
641-62-7288,B,West,Mumbai,Normal,Female,Home and lifestyle,99.92,6,29.98,629.5,03-01-2019,1.33.00 PM,January,Ewallet,599.52,4.76,28.54,7.1
756-93-1854,C,South,Banglore,Member,Male,Fashion accessories,83.35,2,8.34,175.04,02-02-2019,2.05.00 PM,February,Credit card,166.7,4.76,7.93,9.5
243-55-8457,A,North,Delhi,Normal,Male,Food and beverages,74.44,10,37.22,781.62,02-01-2019,11.40.00 AM,January,Ewallet,744.4,4.76,35.43,5.1
458-10-8612,C,South,Banglore,Normal,Female,Health and beauty,64.08,7,22.43,470.99,01-01-2019,12.27.00 PM,January,Ewallet,448.56,4.76,21.35,7.6
501-61-1753,B,West,Mumbai,Normal,Male,Home and lifestyle,63.15,6,18.95,397.85,01-03-2019,8.24.00 PM,March,Ewallet,378.9,4.76,18.04,9.8
235-06-8510,C,South,Banglore,Member,Female,Home and lifestyle,85.72,3,12.86,270.02,01-01-2019,8.59.00 PM,January,Ewallet,257.16,4.76,12.24,5.1
433-08-7822,C,South,Banglore,Normal,Male,Health and beauty,78.89,7,27.61,579.84,01-05-2019,7.48.00 PM,May,Ewallet,552.23,4.76,26.29,7.5
361-85-2571,A,North,Delhi,Normal,Male,Sports and travel,89.48,5,22.37,469.77,03-01-2019,10.18.00 AM,January,Cash,447.4,4.76,21.3,7.4
131-70-8179,A,North,Delhi,Member,Male,Health and beauty,92.09,3,13.81,290.08,02-01-2019,4.27.00 PM,January,Cash,276.27,4.76,13.15,4.2
500-02-2261,C,South,Banglore,Normal,Male,Food and beverages,57.29,6,17.19,360.93,03-01-2019,5.04.00 PM,January,Ewallet,343.74,4.76,16.36,5.9
720-72-2436,A,North,Delhi,Normal,Female,Food and beverages,66.52,4,13.3,279.38,03-02-2019,6.14.00 PM,February,Ewallet,266.08,4.76,12.67,6.9
702-83-5291,C,South,Banglore,Member,Female,Fashion accessories,99.82,9,44.92,943.3,03-01-2019,10.43.00 AM,January,Cash,898.38,4.76,42.76,6.6
809-69-9497,A,North,Delhi,Normal,Male,Home and lifestyle,45.68,10,22.84,479.64,01-01-2019,7.30.00 PM,January,Ewallet,456.8,4.76,21.74,5.7
449-16-6770,A,North,Delhi,Normal,Female,Health and beauty,50.79,5,12.7,266.65,02-01-2019,2.53.00 PM,January,Credit card,253.95,4.76,12.09,5.3
333-23-2632,A,North,Delhi,Member,Female,Health and beauty,10.08,7,3.53,74.09,03-01-2019,8.14.00 PM,January,Cash,70.56,4.76,3.36,4.2
489-82-1237,A,North,Delhi,Normal,Male,Electronic accessories,93.88,7,32.86,690.02,01-05-2019,11.51.00 AM,May,Credit card,657.16,4.76,31.28,7.3
859-97-6048,C,South,Banglore,Member,Female,Electronic accessories,84.25,2,8.43,176.93,03-01-2019,2.13.00 PM,January,Credit card,168.5,4.76,8.02,5.3
676-10-2200,B,West,Mumbai,Member,Female,Fashion accessories,53.78,1,2.69,56.47,02-03-2019,8.13.00 PM,March,Ewallet,53.78,4.76,2.56,4.7
373-88-1424,C,South,Banglore,Member,Female,Home and lifestyle,35.81,5,8.95,188,02-06-2019,6.44.00 PM,June,Ewallet,179.05,4.76,8.52,7.9
365-16-4334,B,West,Mumbai,Normal,Male,Food and beverages,26.43,8,10.57,222.01,02-01-2019,2.26.00 PM,January,Ewallet,211.44,4.76,10.06,8.9
503-21-4385,B,West,Mumbai,Member,Female,Health and beauty,39.91,3,5.99,125.72,02-01-2019,12.40.00 PM,January,Ewallet,119.73,4.76,5.7,9.3
305-89-2768,B,West,Mumbai,Member,Male,Home and lifestyle,21.9,3,3.29,68.99,01-09-2019,6.43.00 PM,September,Ewallet,65.7,4.76,3.13,4.7
574-80-1489,B,West,Mumbai,Member,Male,Food and beverages,62.85,4,12.57,263.97,02-01-2019,1.22.00 PM,January,Ewallet,251.4,4.76,11.97,8.7
784-08-0310,C,South,Banglore,Member,Male,Food and beverages,21.04,4,4.21,88.37,01-01-2019,1.58.00 PM,January,Cash,84.16,4.76,4.01,7.6
200-40-6154,B,West,Mumbai,Member,Female,Home and lifestyle,65.91,6,19.77,415.23,02-09-2019,11.45.00 AM,September,Cash,395.46,4.76,18.82,5.7
846-10-0341,A,North,Delhi,Normal,Male,Fashion accessories,42.57,7,14.9,312.89,01-06-2019,11.51.00 AM,June,Cash,297.99,4.76,14.18,6.8
577-34-7579,C,South,Banglore,Member,Female,Food and beverages,50.49,9,22.72,477.13,01-10-2019,5.16.00 PM,October,Cash,454.41,4.76,21.63,5.4
430-02-3888,B,West,Mumbai,Normal,Female,Electronic accessories,46.02,6,13.81,289.93,02-07-2019,3.55.00 PM,July,Cash,276.12,4.76,13.14,7.1
867-47-1948,C,South,Banglore,Normal,Male,Home and lifestyle,15.8,10,7.9,165.9,01-09-2019,12.07.00 PM,September,Cash,158,4.76,7.52,7.8
384-59-6655,A,North,Delhi,Member,Male,Food and beverages,98.66,9,44.4,932.34,02-01-2019,3.07.00 PM,January,Cash,887.94,4.76,42.27,8.4
256-58-3609,C,South,Banglore,Member,Female,Fashion accessories,91.98,1,4.6,96.58,03-01-2019,3.29.00 PM,January,Cash,91.98,4.76,4.38,9.8
324-92-3863,A,North,Delhi,Member,Female,Electronic accessories,20.89,2,2.09,43.87,02-05-2019,6.45.00 PM,May,Cash,41.78,4.76,1.99,9.8
593-08-5916,A,North,Delhi,Normal,Male,Fashion accessories,15.5,1,0.78,16.28,03-01-2019,3.23.00 PM,January,Credit card,15.5,4.76,0.74,7.4
364-34-2972,C,South,Banglore,Member,Female,Electronic accessories,96.82,3,14.52,304.98,03-01-2019,8.37.00 PM,January,Cash,290.46,4.76,13.83,6.7
794-42-3736,B,West,Mumbai,Normal,Female,Food and beverages,33.33,2,3.33,69.99,01-01-2019,2.41.00 PM,January,Credit card,66.66,4.76,3.17,6.4
172-42-8274,B,West,Mumbai,Normal,Male,Electronic accessories,38.27,2,3.83,80.37,03-02-2019,6.18.00 PM,February,Credit card,76.54,4.76,3.64,5.8
558-60-5016,A,North,Delhi,Normal,Male,Home and lifestyle,33.3,9,14.99,314.69,03-04-2019,3.27.00 PM,April,Ewallet,299.7,4.76,14.27,7.2
195-06-0432,A,North,Delhi,Member,Female,Home and lifestyle,81.01,3,12.15,255.18,01-01-2019,12.55.00 PM,January,Credit card,243.03,4.76,11.57,9.3
605-03-2706,A,North,Delhi,Normal,Male,Health and beauty,15.8,3,2.37,49.77,03-01-2019,6.02.00 PM,January,Cash,47.4,4.76,2.26,9.5
214-30-2776,B,West,Mumbai,Member,Male,Electronic accessories,34.49,5,8.62,181.07,03-11-2019,7.44.00 PM,November,Credit card,172.45,4.76,8.21,9
746-04-1077,B,West,Mumbai,Member,Male,Food and beverages,84.63,10,42.32,888.62,01-01-2019,11.36.00 AM,January,Credit card,846.3,4.76,40.28,9
448-34-8700,B,West,Mumbai,Member,Female,Home and lifestyle,36.91,7,12.92,271.29,02-10-2019,1.51.00 PM,October,Ewallet,258.37,4.76,12.3,6.7
452-04-8808,B,West,Mumbai,Normal,Female,Electronic accessories,87.08,7,30.48,640.04,01-01-2019,3.17.00 PM,January,Cash,609.56,4.76,29.02,5.5
531-56-4728,A,North,Delhi,Normal,Female,Home and lifestyle,80.08,3,12.01,252.25,02-11-2019,3.29.00 PM,November,Cash,240.24,4.76,11.44,5.4
744-82-9138,C,South,Banglore,Normal,Female,Fashion accessories,86.13,2,8.61,180.87,02-07-2019,5.59.00 PM,July,Cash,172.26,4.76,8.2,8.2
883-69-1285,B,West,Mumbai,Member,Female,Fashion accessories,49.92,2,4.99,104.83,03-06-2019,11.55.00 AM,June,Credit card,99.84,4.76,4.75,7
221-25-5073,A,North,Delhi,Normal,Male,Food and beverages,74.66,4,14.93,313.57,03-04-2019,10.39.00 AM,April,Cash,298.64,4.76,14.22,8.5
518-71-6847,B,West,Mumbai,Member,Female,Food and beverages,26.6,6,7.98,167.58,02-01-2019,3.10.00 PM,January,Ewallet,159.6,4.76,7.6,4.9
156-20-0370,B,West,Mumbai,Normal,Male,Electronic accessories,25.45,1,1.27,26.72,03-10-2019,6.10.00 PM,October,Credit card,25.45,4.76,1.21,5.1
151-33-7434,B,West,Mumbai,Normal,Male,Food and beverages,67.77,1,3.39,71.16,02-04-2019,8.43.00 PM,April,Credit card,67.77,4.76,3.23,6.5
728-47-9078,C,South,Banglore,Member,Female,Food and beverages,59.59,4,11.92,250.28,01-01-2019,12.46.00 PM,January,Cash,238.36,4.76,11.35,9.8
809-46-1866,A,North,Delhi,Normal,Female,Health and beauty,58.15,4,11.63,244.23,01-01-2019,5.44.00 PM,January,Cash,232.6,4.76,11.07,8.4
139-32-4183,A,North,Delhi,Member,Male,Sports and travel,97.48,9,43.87,921.19,03-01-2019,2.19.00 PM,January,Ewallet,877.32,4.76,41.76,7.4
148-41-7930,C,South,Banglore,Normal,Female,Health and beauty,99.96,7,34.99,734.71,01-01-2019,10.33.00 AM,January,Cash,699.72,4.76,33.31,6.1
189-40-5216,C,South,Banglore,Normal,Female,Electronic accessories,96.37,7,33.73,708.32,01-09-2019,11.40.00 AM,September,Cash,674.59,4.76,32.11,6
374-38-5555,B,West,Mumbai,Normal,Male,Fashion accessories,63.71,5,15.93,334.48,02-07-2019,7.30.00 PM,July,Ewallet,318.55,4.76,15.16,8.5
764-44-8999,B,West,Mumbai,Normal,Male,Health and beauty,14.76,2,1.48,31,02-01-2019,2.42.00 PM,January,Ewallet,29.52,4.76,1.41,4.3
552-44-5977,B,West,Mumbai,Member,Female,Health and beauty,62,8,24.8,520.8,01-03-2019,7.08.00 PM,March,Credit card,496,4.76,23.61,6.2
267-62-7380,C,South,Banglore,Member,Female,Electronic accessories,82.34,10,41.17,864.57,03-01-2019,7.12.00 PM,January,Ewallet,823.4,4.76,39.19,4.3
430-53-4718,B,West,Mumbai,Member,Female,Health and beauty,75.37,8,30.15,633.11,01-01-2019,3.46.00 PM,January,Credit card,602.96,4.76,28.7,8.4
886-18-2897,A,North,Delhi,Normal,Male,Food and beverages,56.56,5,14.14,296.94,03-01-2019,7.06.00 PM,January,Credit card,282.8,4.76,13.46,4.5
602-16-6955,B,West,Mumbai,Normal,Male,Sports and travel,76.6,10,38.3,804.3,01-01-2019,6.10.00 PM,January,Ewallet,766,4.76,36.46,6
745-74-0715,A,North,Delhi,Normal,Female,Electronic accessories,58.03,2,5.8,121.86,03-10-2019,8.46.00 PM,October,Ewallet,116.06,4.76,5.52,8.8
690-01-6631,B,West,Mumbai,Normal,Female,Fashion accessories,17.49,10,8.75,183.65,02-01-2019,6.35.00 PM,January,Ewallet,174.9,4.76,8.33,6.6
652-49-6720,C,South,Banglore,Member,Male,Electronic accessories,60.95,1,3.05,64,02-01-2019,11.40.00 AM,January,Ewallet,60.95,4.76,2.9,5.9
233-67-5758,C,South,Banglore,Normal,Female,Health and beauty,40.35,1,2.02,42.37,01-01-2019,1.46.00 PM,January,Ewallet,40.35,4.76,1.92,6.2
303-96-2227,B,West,Mumbai,Normal,Male,Home and lifestyle,97.38,10,48.69,1022.49,03-02-2019,5.16.00 PM,February,Ewallet,973.8,4.76,46.35,4.4
727-02-1313,A,North,Delhi,Member,Female,Food and beverages,31.84,1,1.59,33.43,02-09-2019,1.22.00 PM,September,Cash,31.84,4.76,1.52,7.7
347-56-2442,A,North,Delhi,Normal,Female,Home and lifestyle,65.82,1,3.29,69.11,02-01-2019,3.33.00 PM,January,Cash,65.82,4.76,3.13,4.1
849-09-3807,A,North,Delhi,Member,Male,Fashion accessories,88.34,7,30.92,649.3,02-01-2019,1.28.00 PM,January,Cash,618.38,4.76,29.43,6.6
